date,boxscore,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles_lost,away_interceptions,away_pass_touchdowns,away_pass_yards,away_penalties,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles_lost,home_interceptions,home_pass_touchdowns,home_pass_yards,home_penalties,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked
"Sunday Nov 19, 2017",201711190nyg,22,1,1,0,3,0,230,9,0,134,11,3,37:16,1,20,3,2,0,1,0,205,5,1,112,13,3,30:50,0
"Sunday Nov 19, 2017",201711190rai,25,0,0,0,0,3,340,2,0,89,10,5,27:37,1,21,4,2,1,1,1,237,8,0,109,15,7,32:23,1
"Sunday Nov 19, 2017",201711190sdg,18,2,1,1,5,1,224,6,2,173,14,6,23:55,1,28,0,0,0,0,2,284,1,2,146,14,7,36:05,1
"Monday Nov 20, 2017",201711200sea,22,0,0,1,0,2,195,7,1,89,14,9,30:21,1,26,2,1,1,1,2,254,9,1,136,12,5,29:39,3
"Thursday Nov 23, 2017",201711230dal,25,1,0,0,0,3,434,5,0,81,14,9,36:05,0,14,0,0,0,2,0,179,7,1,79,11,6,23:55,2
"Thursday Nov 23, 2017",201711230det,28,0,0,0,0,2,282,9,2,136,13,6,34:57,2,17,1,0,1,1,2,250,8,0,53,11,3,25:03,3
"Thursday Nov 23, 2017",201711230was,7,2,1,0,1,0,113,6,0,84,14,2,25:23,4,17,1,0,0,1,2,242,8,0,122,15,4,34:37,6
"Sunday Nov 26, 2017",201711260atl,27,2,1,0,0,0,283,2,2,94,11,4,29:54,1,23,0,0,1,0,2,368,4,2,148,14,11,30:06,0
"Sunday Nov 26, 2017",201711260cin,21,3,2,0,0,0,268,7,1,169,15,6,29:28,4,23,0,0,0,0,2,214,4,1,152,10,4,30:32,1
"Sunday Nov 26, 2017",201711260clt,19,0,0,0,2,1,184,2,1,92,8,3,28:38,0,15,0,0,1,0,0,196,9,1,89,14,6,31:22,8
"Sunday Nov 26, 2017",201711260crd,19,1,1,2,1,0,160,5,2,91,12,1,25:21,3,20,0,0,1,1,2,241,10,0,108,17,7,34:39,1
"Sunday Nov 26, 2017",201711260kan,17,0,0,0,0,1,183,6,0,104,17,6,33:18,2,14,1,0,0,1,1,199,6,0,55,13,2,26:42,2
"Sunday Nov 26, 2017",201711260nwe,15,3,2,1,2,1,215,6,0,67,11,2,27:19,7,25,2,1,1,1,4,227,7,1,196,12,5,32:41,1
"Sunday Nov 26, 2017",201711260nyj,17,1,1,0,0,0,168,10,2,145,14,3,31:50,3,21,0,0,1,0,3,307,7,0,109,14,5,28:10,3
"Sunday Nov 26, 2017",201711260phi,8,2,0,0,2,0,147,9,0,6,13,3,22:52,2,24,4,3,3,0,3,248,11,0,176,16,7,37:08,1
"Sunday Nov 26, 2017",201711260pit,15,1,1,0,0,3,245,3,1,80,13,6,26:24,4,28,1,1,1,2,4,351,5,0,121,13,8,33:36,1
"Sunday Nov 26, 2017",201711260rai,12,1,1,0,1,2,190,9,0,56,14,5,24:06,5,21,0,0,1,0,2,253,7,1,104,13,5,35:54,2
"Sunday Nov 26, 2017",201711260ram,14,1,1,0,0,1,246,7,1,123,13,3,24:34,3,24,0,0,0,1,2,354,9,0,88,14,3,35:26,4
"Sunday Nov 26, 2017",201711260sfo,20,0,0,0,1,2,228,6,1,90,13,5,29:31,0,16,1,1,0,1,1,219,7,0,84,16,5,30:29,3
"Monday Nov 27, 2017",201711270rav,20,0,0,1,2,0,252,6,1,66,14,6,30:16,2,17,2,2,0,0,0,163,7,2,139,14,3,29:44,1
"Thursday Nov 30, 2017",201711300dal,15,1,0,2,2,2,251,7,0,56,14,6,27:32,4,21,1,0,0,0,2,102,3,2,182,14,7,32:28,1
"Sunday Dec 3, 2017",201712030atl,22,0,0,0,0,2,227,6,0,105,12,6,34:02,2,15,1,1,0,0,0,173,7,0,102,10,1,25:58,0
"Sunday Dec 3, 2017",201712030buf,23,0,0,0,1,0,258,9,2,191,12,5,34:01,3,16,3,0,0,1,0,115,3,0,183,13,5,25:59,4
"Sunday Dec 3, 2017",201712030chi,23,0,0,0,1,0,293,8,0,110,18,10,38:47,2,8,0,0,0,0,1,102,4,0,62,10,5,21:13,2
"Sunday Dec 3, 2017",201712030crd,18,1,1,0,1,2,220,7,0,90,11,3,28:58,1,19,0,0,0,2,1,221,4,1,118,15,7,31:02,7
"Sunday Dec 3, 2017",201712030gnb,25,0,0,1,0,2,270,8,0,165,16,9,37:17,7,16,0,0,0,1,0,84,7,2,199,12,5,26:44,2
"Sunday Dec 3, 2017",201712030jax,17,4,4,0,2,1,174,4,0,141,15,5,26:13,4,22,1,1,0,0,2,338,6,1,96,15,9,33:47,1
"Sunday Dec 3, 2017",201712030mia,14,1,0,0,3,0,200,9,0,103,13,1,25:38,3,15,0,0,1,2,2,235,7,1,145,15,4,34:22,2
"Sunday Dec 3, 2017",201712030nor,16,2,0,1,0,2,183,6,1,112,10,3,26:39,2,19,1,1,1,0,1,269,7,3,148,15,6,33:21,2
"Sunday Dec 3, 2017",201712030nyj,17,1,0,0,0,4,366,8,0,112,8,3,17:11,2,30,1,1,0,0,1,331,5,3,157,20,13,42:49,0
"Sunday Dec 3, 2017",201712030oti,24,1,1,0,1,1,365,11,0,53,16,8,33:49,4,19,1,1,1,0,1,150,7,2,198,11,5,26:11,2
"Sunday Dec 3, 2017",201712030rai,15,0,0,2,0,1,212,1,1,65,14,5,28:41,3,18,3,1,1,0,1,287,6,2,119,15,6,31:19,1
"Sunday Dec 3, 2017",201712030rav,18,0,0,1,2,1,316,6,2,78,13,4,30:09,3,24,0,0,0,0,2,269,2,2,101,12,5,29:51,0
"Sunday Dec 3, 2017",201712030sdg,17,1,0,1,1,1,215,4,0,89,11,5,25:03,3,23,1,1,0,0,1,344,5,0,94,15,8,34:57,1
"Sunday Dec 3, 2017",201712030sea,25,4,2,1,1,1,348,7,0,98,16,8,31:54,3,20,0,0,0,0,3,227,5,0,101,12,6,28:06,2
"Monday Dec 4, 2017",201712040cin,24,1,1,0,1,2,290,7,0,92,12,4,29:49,1,19,0,0,0,0,2,234,13,0,130,14,7,30:11,2
"Thursday Dec 7, 2017",201712070atl,18,1,1,0,1,2,271,11,0,50,10,3,25:19,2,26,0,0,0,3,1,221,4,1,132,12,7,34:41,1
"Sunday Dec 10, 2017",201712100buf,16,4,3,0,0,1,69,2,0,163,16,4,36:02,1,14,2,0,1,1,1,92,2,1,227,18,10,32:25,0
"Sunday Dec 10, 2017",201712100car,21,1,0,1,2,2,280,2,0,100,15,7,28:42,6,15,0,0,0,1,1,137,6,3,216,15,5,31:18,2
"Sunday Dec 10, 2017",201712100cin,29,2,1,0,0,1,271,10,3,232,11,4,38:09,2,14,2,0,1,1,1,188,7,0,70,12,3,21:51,3
"Sunday Dec 10, 2017",201712100cle,24,3,2,0,0,3,265,3,1,85,16,8,36:17,1,17,0,0,0,2,3,214,6,0,136,13,7,28:38,2
"Sunday Dec 10, 2017",201712100crd,14,2,0,0,2,0,159,6,1,65,12,4,26:11,3,16,0,0,0,0,0,178,5,0,136,14,3,33:49,8
"Sunday Dec 10, 2017",201712100den,6,1,0,1,1,0,60,4,0,59,13,3,22:25,4,17,1,1,0,0,1,200,3,1,84,17,7,37:35,2
"Sunday Dec 10, 2017",201712100htx,20,0,0,0,1,1,334,11,1,102,11,2,34:49,2,18,2,1,1,0,2,238,8,0,90,13,3,25:11,3
"Sunday Dec 10, 2017",201712100jax,17,1,0,0,3,3,271,6,0,141,9,2,26:59,2,20,0,0,1,0,2,268,7,1,156,13,4,33:01,0
"Sunday Dec 10, 2017",201712100kan,15,1,1,1,2,1,211,7,1,70,13,5,23:20,3,23,0,0,0,1,0,268,7,2,165,13,5,36:40,4
"Sunday Dec 10, 2017",201712100nyg,19,0,0,0,0,3,332,8,1,122,14,7,27:07,0,21,0,0,0,2,1,228,7,0,102,16,6,32:53,0
"Sunday Dec 10, 2017",201712100pit,26,0,0,0,1,2,269,5,3,152,10,4,26:10,1,31,0,0,0,0,2,506,6,2,59,18,12,33:50,3
"Sunday Dec 10, 2017",201712100ram,29,2,2,0,1,4,333,10,0,139,20,8,39:12,2,17,0,0,2,0,2,199,7,2,109,7,2,20:48,2
"Sunday Dec 10, 2017",201712100sdg,9,2,1,0,1,1,151,4,0,65,12,2,24:40,2,24,0,0,0,1,2,322,5,1,174,15,6,35:20,2
"Sunday Dec 10, 2017",201712100tam,21,0,0,1,2,1,381,8,2,53,11,5,29:47,0,28,0,0,3,2,2,285,7,1,133,8,4,30:13,3
"Monday Dec 11, 2017",201712110mia,14,0,0,0,2,1,233,9,1,25,11,0,23:51,2,21,1,1,0,0,3,263,8,0,120,14,4,36:09,2
"Thursday Dec 14, 2017",201712140clt,23,3,1,0,1,2,261,12,1,211,15,7,36:51,2,15,1,0,0,0,0,158,4,1,70,13,6,23:09,1
"Saturday Dec 16, 2017",201712160det,22,1,0,0,3,1,314,13,0,43,12,5,30:55,2,18,0,0,1,0,2,237,8,0,91,13,6,29:05,4
"Saturday Dec 16, 2017",201712160kan,20,2,1,1,3,1,227,9,1,98,11,4,26:39,2,20,1,1,0,0,2,231,7,1,174,14,6,33:21,1
"Sunday Dec 17, 2017",201712170buf,21,2,1,0,3,0,274,7,1,100,16,5,32:25,3,21,1,0,0,0,1,224,3,2,116,15,7,27:35,2
"Sunday Dec 17, 2017",201712170car,24,3,2,1,3,3,290,6,0,120,11,4,26:03,3,29,0,0,0,0,4,242,5,0,151,12,6,33:57,1
"Sunday Dec 17, 2017",201712170cle,23,1,0,0,0,1,288,7,1,97,16,7,36:48,1,15,1,0,2,2,0,146,6,1,130,14,5,23:12,2
"Sunday Dec 17, 2017",201712170jax,9,0,0,0,1,1,128,14,0,87,16,4,26:42,4,25,0,0,0,0,3,326,8,3,138,10,3,33:18,1
"Sunday Dec 17, 2017",201712170min,8,3,1,0,2,0,132,5,1,46,13,1,24:08,3,18,0,0,0,1,2,236,11,1,124,12,4,35:52,2
"Sunday Dec 17, 2017",201712170nor,19,1,0,0,2,1,179,8,1,124,15,5,30:50,1,23,1,1,2,1,2,281,8,2,131,10,3,29:10,0
"Sunday Dec 17, 2017",201712170nyg,22,1,0,0,0,4,237,7,0,108,13,6,30:53,1,27,1,0,0,1,3,434,5,1,75,18,10,29:07,1
"Sunday Dec 17, 2017",201712170pit,21,1,1,0,1,1,298,2,2,77,9,3,24:53,2,21,0,0,0,1,2,281,6,1,143,16,10,35:07,2
"Sunday Dec 17, 2017",201712170rai,21,2,2,0,2,0,212,7,2,126,10,2,32:20,2,19,0,0,1,0,2,171,14,0,122,15,8,27:40,0
"Sunday Dec 17, 2017",201712170sea,19,3,1,0,1,2,124,3,3,244,16,6,36:46,2,11,0,0,2,0,1,142,9,0,78,14,4,23:14,7
"Sunday Dec 17, 2017",201712170sfo,23,1,1,1,0,2,241,3,0,90,12,6,27:25,1,23,0,0,0,0,1,381,7,0,51,14,7,32:35,3
"Sunday Dec 17, 2017",201712170was,19,3,2,1,1,0,189,8,0,141,19,4,36:16,5,14,0,0,1,0,2,196,7,0,31,9,1,23:44,1
"Monday Dec 18, 2017",201712180tam,24,0,0,0,0,1,212,6,1,201,15,9,33:15,1,22,0,0,1,0,3,299,7,0,84,8,4,26:45,2
"Saturday Dec 23, 2017",201712230gnb,15,0,0,0,0,1,139,2,0,112,15,4,31:37,3,12,4,0,0,2,0,130,6,0,113,15,4,28:23,1
"Saturday Dec 23, 2017",201712230rav,17,2,1,0,0,1,215,2,0,93,13,5,24:12,2,23,1,1,0,0,2,237,5,0,103,14,6,35:48,1
"Sunday Dec 24, 2017",201712240car,20,0,0,3,0,1,367,12,0,66,11,6,29:30,6,20,1,1,0,1,0,160,6,1,115,13,4,30:30,2
"Sunday Dec 24, 2017",201712240chi,12,1,0,1,2,0,182,8,0,76,13,4,26:46,1,16,1,1,0,0,0,193,4,3,97,16,7,33:14,5
"Sunday Dec 24, 2017",201712240cin,15,2,1,0,1,1,203,9,1,87,15,6,27:31,2,28,0,0,0,1,1,238,5,1,142,14,7,32:29,3
"Sunday Dec 24, 2017",201712240crd,12,4,1,1,2,0,263,10,0,43,14,1,26:47,2,19,0,0,0,2,2,230,6,0,74,14,5,33:13,2
"Sunday Dec 24, 2017",201712240dal,15,0,0,0,0,2,93,11,0,76,11,4,27:10,3,21,1,1,1,2,0,181,7,0,128,13,6,32:50,4
"Sunday Dec 24, 2017",201712240kan,15,2,0,2,0,1,286,11,0,59,8,0,22:07,0,23,1,0,0,0,1,304,5,1,103,16,8,37:53,1
"Sunday Dec 24, 2017",201712240nor,15,2,1,1,1,1,288,10,0,67,13,2,26:12,5,15,1,1,0,1,1,239,3,1,86,13,3,33:48,1
"Sunday Dec 24, 2017",201712240nwe,17,2,0,0,0,0,281,4,0,84,17,8,28:16,6,28,1,1,0,1,2,224,2,2,193,11,5,31:44,2
"Sunday Dec 24, 2017",201712240nyj,21,0,0,0,0,1,290,8,1,89,15,5,32:58,0,13,1,0,2,1,0,119,5,1,197,14,3,27:02,3
"Sunday Dec 24, 2017",201712240oti,20,2,1,1,0,4,301,5,0,116,14,6,30:04,1,19,1,0,0,1,0,275,5,1,97,12,3,29:56,1
"Sunday Dec 24, 2017",201712240sfo,32,2,2,0,3,2,382,12,2,92,13,5,30:49,1,26,0,0,0,1,2,242,8,3,131,15,10,29:11,1
"Sunday Dec 24, 2017",201712240was,18,2,1,2,1,0,193,3,1,159,17,5,30:27,4,19,0,0,1,1,3,299,6,0,87,13,5,29:33,0
"Monday Dec 25, 2017",201712250htx,20,0,0,0,0,2,226,4,2,104,12,7,30:56,0,13,1,0,1,1,1,93,7,0,176,12,3,29:04,7
"Monday Dec 25, 2017",201712250phi,13,2,0,3,2,1,140,7,0,137,13,3,34:21,1,12,2,2,1,1,1,163,8,0,78,14,1,25:39,2
"Sunday Dec 31, 2017",201712310atl,15,1,1,0,3,1,180,5,0,87,15,5,25:18,2,20,0,0,0,0,1,317,7,0,60,16,6,34:42,1
"Sunday Dec 31, 2017",201712310clt,15,0,0,0,1,0,137,7,1,85,11,5,28:47,2,20,0,0,0,0,1,114,4,1,146,13,6,31:13,1
"Sunday Dec 31, 2017",201712310den,23,1,1,1,1,0,284,4,2,110,11,4,29:03,2,22,2,1,1,2,2,254,4,0,110,12,5,30:57,5
"Sunday Dec 31, 2017",201712310det,17,2,1,2,2,1,193,8,0,103,14,4,31:47,4,18,0,0,0,0,3,323,5,1,51,12,4,28:13,2
"Sunday Dec 31, 2017",201712310mia,23,0,0,0,0,1,204,6,1,126,12,5,31:04,4,21,3,1,0,1,1,271,14,1,93,13,5,28:56,1
"Sunday Dec 31, 2017",201712310min,12,2,0,0,0,0,178,10,0,30,12,1,24:05,1,21,0,0,0,0,1,189,12,2,147,13,5,35:55,2
"Sunday Dec 31, 2017",201712310nwe,14,1,1,0,0,0,232,9,0,40,12,0,25:11,4,28,1,1,0,0,2,195,4,1,147,15,4,34:49,2
"Sunday Dec 31, 2017",201712310nyg,10,1,1,0,3,0,158,4,1,61,13,1,28:07,3,17,0,0,0,1,1,132,3,1,260,16,4,31:53,2
"Sunday Dec 31, 2017",201712310oti,13,0,0,2,2,0,158,6,0,83,16,6,26:33,2,11,1,1,1,0,1,134,2,0,116,16,3,33:27,3
"Sunday Dec 31, 2017",201712310phi,16,1,0,1,0,1,179,7,0,129,15,5,30:05,1,12,2,0,1,1,0,173,7,0,70,11,2,29:55,3
"Sunday Dec 31, 2017",201712310pit,17,1,0,1,1,2,314,9,1,102,15,7,30:55,6,20,2,0,1,1,1,239,3,2,124,10,3,29:05,3
"Sunday Dec 31, 2017",201712310ram,25,0,0,1,2,2,292,4,2,169,12,6,29:09,0,15,1,1,2,0,0,169,6,1,102,15,5,30:51,3
"Sunday Dec 31, 2017",201712310rav,22,1,1,1,0,3,222,6,0,146,15,5,28:39,1,19,2,1,0,1,2,203,5,1,118,17,5,31:21,1
"Sunday Dec 31, 2017",201712310sdg,14,3,0,1,1,1,243,6,0,105,11,4,26:40,2,26,1,0,0,0,3,387,7,0,115,13,7,33:20,1
"Sunday Dec 31, 2017",201712310sea,19,0,0,0,1,1,145,4,1,116,14,4,32:16,1,13,1,1,0,0,2,221,8,0,101,12,1,27:44,3
"Sunday Dec 31, 2017",201712310tam,18,1,0,1,0,1,245,7,1,92,12,6,28:27,2,28,1,1,0,3,1,363,2,2,110,18,13,31:33,2
"Thursday Sep 6, 2018",201809060phi,16,1,0,0,1,0,251,15,1,74,15,4,27:50,4,18,0,0,1,1,0,132,11,2,113,16,8,32:10,2
"Sunday Sep 9, 2018",201809090car,17,1,0,1,0,0,170,10,1,94,11,2,29:24,6,20,0,0,1,0,0,161,9,2,147,12,4,30:36,3
"Sunday Sep 9, 2018",201809090cle,25,0,0,3,3,1,335,12,2,159,15,7,35:12,4,22,1,0,0,1,1,197,11,2,177,18,5,34:48,7
"Sunday Sep 9, 2018",201809090clt,19,0,0,1,1,2,243,8,1,101,8,4,27:12,2,24,0,0,1,1,2,319,7,0,75,17,11,32:48,2
"Sunday Sep 9, 2018",201809090crd,30,1,1,1,0,2,255,9,1,182,13,6,38:08,3,14,1,0,1,1,0,153,9,1,68,8,1,21:52,2
"Sunday Sep 9, 2018",201809090den,13,0,0,1,2,3,298,7,0,64,12,2,24:52,6,25,0,0,0,3,3,329,7,0,146,12,4,35:08,1
"Sunday Sep 9, 2018",201809090gnb,18,2,0,1,0,0,171,5,1,139,17,7,33:22,4,16,1,0,1,1,3,341,8,0,69,13,5,26:38,4
"Sunday Sep 9, 2018",201809090mia,19,2,0,0,3,0,220,5,1,116,14,6,29:35,0,18,1,0,0,2,2,230,7,0,120,10,2,30:25,1
"Sunday Sep 9, 2018",201809090min,20,0,0,1,3,1,261,3,0,90,13,5,28:51,3,19,1,0,1,0,2,244,7,0,116,17,7,31:09,3
"Sunday Sep 9, 2018",201809090nor,26,0,0,0,0,4,417,7,1,112,13,8,32:09,0,26,1,1,2,0,3,439,8,2,43,9,4,27:51,1
"Sunday Sep 9, 2018",201809090nwe,21,1,0,1,1,1,176,6,1,167,11,2,28:50,3,23,1,1,2,1,3,277,6,0,122,14,4,31:10,2
"Sunday Sep 9, 2018",201809090nyg,17,0,0,0,1,1,176,11,0,137,13,4,29:31,1,15,2,0,1,1,0,224,6,1,114,13,4,30:29,2
"Sunday Sep 9, 2018",201809090rav,10,1,0,0,2,0,98,10,0,83,15,2,24:46,6,26,0,0,1,0,3,260,9,3,117,14,6,35:14,2
"Sunday Sep 9, 2018",201809090sdg,19,0,0,0,0,4,256,6,0,106,10,4,25:34,1,33,1,1,1,1,3,424,7,0,123,11,3,34:26,1
"Monday Sep 10, 2018",201809100det,18,3,2,1,1,2,198,7,2,169,14,6,33:07,2,20,2,0,0,5,1,300,3,0,39,13,3,26:53,0
"Monday Sep 10, 2018",201809100rai,23,0,0,0,0,2,233,8,0,140,11,4,28:29,1,20,0,0,0,3,0,303,11,1,95,11,5,31:31,1
"Thursday Sep 13, 2018",201809130cin,28,4,2,1,2,2,376,7,1,66,16,7,28:10,4,24,0,0,0,0,4,265,9,0,108,13,5,31:50,0
"Sunday Sep 16, 2018",201809160atl,27,1,1,0,1,3,335,7,0,121,11,5,30:18,2,23,0,0,0,1,2,272,2,2,170,11,6,29:42,0
"Sunday Sep 16, 2018",201809160buf,21,0,0,0,0,3,256,6,1,109,9,3,33:02,2,17,0,0,0,2,1,245,6,1,84,14,5,26:58,5
"Sunday Sep 16, 2018",201809160dal,17,2,2,1,0,1,279,3,0,35,17,8,32:12,6,16,1,1,0,0,1,160,6,1,138,10,3,27:48,0
"Sunday Sep 16, 2018",201809160den,21,1,0,0,0,1,288,4,1,92,10,3,32:56,1,20,1,1,0,1,0,222,6,2,168,16,8,27:04,1
"Sunday Sep 16, 2018",201809160gnb,24,0,0,0,1,4,425,8,0,68,14,7,31:52,2,24,0,0,0,0,1,281,7,0,98,13,4,38:08,4
"Sunday Sep 16, 2018",201809160jax,18,0,0,1,0,2,234,2,0,82,12,4,29:14,2,27,0,0,1,1,4,376,7,0,104,14,10,30:46,0
"Sunday Sep 16, 2018",201809160nor,16,2,1,0,1,1,246,4,1,93,12,4,27:19,3,18,0,0,2,0,2,243,4,0,62,12,3,32:41,3
"Sunday Sep 16, 2018",201809160nyj,18,0,0,2,0,2,168,2,1,135,13,6,28:25,4,21,0,0,1,2,1,334,7,0,42,10,3,31:35,3
"Sunday Sep 16, 2018",201809160oti,21,0,0,0,1,2,310,11,0,148,11,5,29:38,4,15,2,2,0,0,2,191,8,0,100,15,5,30:22,1
"Sunday Sep 16, 2018",201809160pit,24,0,0,1,0,6,326,12,0,127,5,2,27:49,1,33,2,2,0,0,3,452,12,2,33,11,3,32:11,1
"Sunday Sep 16, 2018",201809160ram,5,1,1,0,1,0,90,9,0,54,12,3,25:52,1,24,3,1,0,1,1,354,5,3,90,15,8,34:08,2
"Sunday Sep 16, 2018",201809160sfo,25,1,0,1,0,3,347,10,0,98,16,7,30:26,2,23,0,0,0,0,2,206,9,1,190,11,3,29:34,6
"Sunday Sep 16, 2018",201809160tam,24,5,3,2,0,1,334,6,2,91,15,5,35:39,3,18,0,0,1,1,4,402,4,0,43,10,4,24:21,2
"Sunday Sep 16, 2018",201809160was,17,0,0,0,2,2,179,6,1,104,16,9,26:40,1,20,2,1,1,0,0,292,7,0,65,15,5,33:20,3
"Monday Sep 17, 2018",201809170chi,17,0,0,1,1,2,226,5,0,74,13,5,25:36,6,20,1,1,0,2,2,200,7,0,86,12,5,34:24,2
"Thursday Sep 20, 2018",201809200cle,14,1,1,1,2,0,169,6,2,107,15,6,29:08,2,20,0,0,0,0,0,220,5,2,133,18,7,30:52,4
"Sunday Sep 23, 2018",201809230atl,32,1,1,0,0,3,396,11,2,143,14,7,37:45,1,24,0,0,0,0,5,374,5,0,48,11,4,29:20,3
"Sunday Sep 23, 2018",201809230car,25,0,0,0,4,2,352,4,1,66,10,4,26:05,2,23,1,0,0,0,2,150,3,2,230,13,6,33:55,1
"Sunday Sep 23, 2018",201809230crd,21,1,1,1,1,0,220,7,1,122,14,5,36:21,3,13,1,0,1,3,2,193,6,0,53,10,3,23:39,4
"Sunday Sep 23, 2018",201809230det,12,1,0,0,1,1,133,5,0,89,9,2,20:45,2,25,0,0,0,1,2,262,6,0,159,14,7,39:15,1
"Sunday Sep 23, 2018",201809230htx,21,0,0,0,0,2,297,3,1,114,13,7,35:30,4,21,2,2,1,1,2,385,7,0,59,12,5,24:30,3
"Sunday Sep 23, 2018",201809230jax,15,0,0,0,0,0,108,4,0,150,15,5,32:47,3,12,1,0,1,0,0,155,8,0,87,14,5,27:13,3
"Sunday Sep 23, 2018",201809230kan,26,2,2,0,0,2,251,14,1,178,9,2,29:59,4,31,1,1,0,0,3,314,6,2,77,11,7,30:01,2
"Sunday Sep 23, 2018",201809230mia,25,1,0,0,2,1,345,8,1,109,13,7,38:31,3,13,0,0,0,0,4,341,9,0,41,8,2,21:29,1
"Sunday Sep 23, 2018",201809230min,16,1,1,0,0,1,196,12,2,128,13,4,35:45,3,21,1,0,2,1,1,296,6,0,14,14,5,24:15,4
"Sunday Sep 23, 2018",201809230phi,14,2,1,0,0,1,164,11,0,68,12,2,19:48,2,26,0,0,1,1,1,255,10,1,152,14,6,40:12,5
"Sunday Sep 23, 2018",201809230ram,16,2,1,2,0,2,226,4,1,141,13,7,25:44,2,33,0,0,1,1,3,354,6,1,171,11,8,34:16,1
"Sunday Sep 23, 2018",201809230rav,18,1,0,0,1,0,192,13,2,120,14,6,29:46,3,20,0,0,0,0,1,277,7,2,77,16,8,30:14,2
"Sunday Sep 23, 2018",201809230sea,17,2,1,1,2,1,168,7,0,166,13,3,27:16,5,18,0,0,0,0,2,192,10,1,113,16,7,32:44,2
"Sunday Sep 23, 2018",201809230was,19,2,0,1,0,2,265,11,0,100,14,6,30:55,4,20,0,0,0,1,2,220,6,2,166,11,5,29:05,0
"Monday Sep 24, 2018",201809240tam,22,0,0,0,1,3,353,13,0,78,11,3,30:21,3,28,1,1,1,3,3,411,9,0,63,9,3,29:39,3
"Thursday Sep 27, 2018",201809270ram,25,2,2,1,0,3,422,4,0,54,16,8,32:14,4,25,1,0,0,0,5,465,2,0,100,6,1,27:46,1
"Sunday Sep 30, 2018",201809300atl,30,2,2,0,1,3,337,6,2,99,12,7,30:38,3,25,1,0,0,0,3,419,10,1,92,15,11,29:22,3
"Sunday Sep 30, 2018",201809300chi,16,2,2,0,3,1,271,11,0,60,12,3,31:54,4,28,0,0,0,0,6,354,4,0,139,8,4,28:06,1
"Sunday Sep 30, 2018",201809300clt,30,1,1,0,1,2,375,10,1,119,16,8,40:04,7,28,1,0,2,0,4,464,10,0,41,17,10,29:56,4
"Sunday Sep 30, 2018",201809300crd,19,2,1,0,0,0,172,8,2,171,10,0,31:46,2,18,0,0,1,0,1,180,5,1,92,12,5,28:14,1
"Sunday Sep 30, 2018",201809300dal,18,0,0,0,0,2,307,8,1,96,11,6,29:55,3,26,1,1,0,0,2,255,2,0,183,12,5,30:05,3
"Sunday Sep 30, 2018",201809300gnb,11,0,0,1,2,0,151,3,0,58,16,3,25:23,7,22,1,0,1,1,1,298,5,1,141,19,11,34:37,2
"Sunday Sep 30, 2018",201809300jax,10,1,0,0,0,1,167,6,0,34,13,3,22:25,3,23,1,1,2,1,2,388,9,1,126,15,6,37:35,2
"Sunday Sep 30, 2018",201809300nwe,11,1,1,1,1,1,135,10,0,56,11,3,23:38,2,26,0,0,0,2,3,274,6,2,175,15,10,36:22,0
"Sunday Sep 30, 2018",201809300nyg,25,1,1,0,0,0,227,5,3,170,13,5,31:00,1,22,0,0,2,0,1,255,6,1,65,10,5,29:00,3
"Sunday Sep 30, 2018",201809300oti,25,0,0,1,0,2,348,8,0,117,15,5,34:25,4,22,3,3,0,1,2,344,4,1,70,16,5,35:30,3
"Sunday Sep 30, 2018",201809300pit,24,1,1,1,0,2,363,7,0,96,17,8,35:03,2,14,1,0,1,1,1,274,5,0,19,12,2,24:57,1
"Sunday Sep 30, 2018",201809300rai,21,1,1,2,2,2,295,8,3,208,15,5,31:23,2,27,1,0,0,2,4,437,6,0,139,16,5,36:51,3
"Sunday Sep 30, 2018",201809300sdg,22,0,0,0,2,2,298,4,0,76,12,5,27:34,1,21,1,1,0,1,3,250,5,0,126,14,4,32:26,1
"Monday Oct 1, 2018",201810010den,22,2,2,0,0,1,304,10,2,142,15,7,35:02,1,21,3,2,0,1,0,245,3,2,159,11,2,24:58,4
"Thursday Oct 4, 2018",201810040nwe,26,3,2,1,2,3,365,4,0,84,15,7,32:26,1,26,0,0,0,2,3,341,7,2,97,10,5,27:34,0
"Sunday Oct 7, 2018",201810070buf,15,0,0,2,1,0,129,5,0,100,12,6,26:11,2,18,3,2,0,1,0,82,4,1,144,13,4,33:49,1
"Sunday Oct 7, 2018",201810070car,18,2,1,1,2,3,383,8,0,50,7,0,24:33,1,21,1,1,0,2,2,237,4,0,118,13,4,35:27,1
"Sunday Oct 7, 2018",201810070cin,17,1,1,1,2,1,185,9,0,128,13,4,29:25,3,17,0,0,0,1,1,248,6,0,103,11,2,30:35,2
"Sunday Oct 7, 2018",201810070cle,25,1,1,1,1,0,298,4,0,116,16,4,33:42,2,20,1,0,0,1,1,342,10,0,112,19,6,36:16,5
"Sunday Oct 7, 2018",201810070det,30,2,2,3,0,3,442,12,0,98,10,3,33:20,4,18,0,0,0,0,2,183,8,2,94,13,5,26:40,3
